tipo,artista,artista_id,genero,nombre,año,popularidad_artista
album,Fito Paez,1bZNv4q3OxYq7mmnLha7Tu,rock,Camino Sinuoso (Banda Sonora Original de la Película),2018,65
album,The Kooks,1GLtl8uqKmnyCWxHmw9tL4,rock,Let's Go Sunshine,2018,67
album,RADWIMPS,1EowJ1WwkMzkCkRomFhui7,rock,ANTI ANTI GENERATION,2018,73
album,Hoobastank,2MqhkhX4npxDZ62ObR5ELO,rock,Push Pull,2018,67
album,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,rock,Unchained Melodies: Roy Orbison & The Royal Philharmonic Orchestra,2018,65
album,Roy Orbison,0JDkhL4rjiPNEp92jAgJnS,rock,A Golden Hour Of Roy Orbison,2018,65
album,Thirty Seconds To Mars,0RqtSIYZmd4fiBKVFqyIqD,rock,America,2018,68
album,Air Supply,4xXCRXOfQKQ2gjWxNhNzYW,rock,All Out Of Love,2018,71
album,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,rock,Fush Yu Mang (Acoustic),2018,65
album,LiSA,0blbVefuxOGltDBa00dspv,rock,LiVE is Smile Always～LiTTLE DEViL PARADE～ at さいたまスーパーアリーナ,2018,68
album,Simple Minds,6hN9F0iuULZYWXppob22Aj,rock,Walk Between Worlds,2018,66
album,The Mamas & The Papas,1bs7HoMkSyQwcobCpE9KpN,rock,California Dreaming,2018,66
album,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,The 'Mercury' Demos (with John 'Hutch' Hutchinson),2019,77
album,David Bowie,0oSGxfWSnnOXhD2fKuz2Gy,rock,"Serious Moonlight (Live '83, 2018 Remaster)",2019,77
album,Bunbury,4uqzzJg3ww5eH7IgGV7DMT,rock,California Live!!!,2019,70
album,Keane,53A0W3U0s8diEn9RhXQhVz,rock,Cause And Effect (Deluxe),2019,74
album,Metallica,2ye2Wgw4gimLv2eAKyk1NB,rock,Helping Hands…Live & Acoustic At The Masonic,2019,82
album,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,rock,Live At Woodstock,2019,78
album,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,rock,Abbey Road (Super Deluxe Edition),2019,83
album,Hombres G,60uh2KYYSCqAgJNxcU4DA0,rock,Resurrección,2019,70
album,Bon Jovi,58lV9VcRSjABbAbfWS6skp,rock,The Rarities Collection,2019,78
album,The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,rock,In the End,2019,76
album,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,Bridges To Buenos Aires (Live),2019,78
album,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,Bridges To Bremen (Live),2019,78
album,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,rock,Honk (Deluxe),2019,78
album,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,rock,Elvis' Christmas Album plus - 2019 Edition,2019,77
album,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,rock,American Sound 1969,2019,77
album,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,rock,Live 1969,2019,77
album,Nirvana,6olE6TJLqED3rqDCT0FyPh,rock,Live And Loud,2019,81
album,Nirvana,6olE6TJLqED3rqDCT0FyPh,rock,Live At The Paramount,2019,81
album,Elton John,3PhoLpVuITZKcymswpck5b,rock,Rocketman (Music From The Motion Picture),2019,81
album,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,rock,Fleetwood Mac 1975 to 1987,2019,84
album,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,rock,Before the Beginning - 1968-1970 Rare Live & Demo Sessions (Remastered),2019,84
album,Julieta Venegas,2QWIScpFDNxmS6ZEMIUvgm,rock,La Enamorada,2019,74
album,Juanes,0UWZUmn7sybxMCqrw9tGa7,rock,Más Futuro Que Pasado,2019,74
album,Mrs. GREEN APPLE,4QvgGvpgzgyUOo8Yp8LDm9,rock,Attitude,2019,79
album,The Doors,22WZ7M8sxp5THdruNY3gXt,rock,The Soft Parade (50th Anniversary Deluxe Edition),2019,72
album,ATEEZ,68KmkJeZGfwe1OUaivBa2L,rock,TREASURE EP. EXTRA: Shift The Map,2019,74
album,ATEEZ,68KmkJeZGfwe1OUaivBa2L,rock,TREASURE EP.FIN : All To Action,2019,74
album,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56,rock,Vault 9: Live in Seattle 12/8/93,2019,75
album,Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,rock,El último vuelo del hombre bala,2019,58
album,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,rock,Doom Days (This Got Out Of Hand Edition),2019,72
album,Bastille,7EQ0qTo7fWT7DPxmxtSYEc,rock,Doom Days,2019,72
album,The Script,3AQRLZ9PuTAozP28Skbq8V,rock,Sunsets & Full Moons,2019,75
album,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,rock,Jeff Lynne's ELO - From Out Of Nowhere,2019,71
album,Skillet,49bzE5vRBRIota4qeHtQM8,rock,Victorious,2019,75
album,YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,rock,YUNGBLUD (Live In Atlanta),2019,74
album,Simply Red,1fa0cOhromAZdq2xRA4vv8,rock,Blue Eyed Soul,2019,70
album,Foreigner,6IRouO5mvvfcyxtPDKMYFN,rock,Double Vision: Then and Now,2019,72
album,Foreigner,6IRouO5mvvfcyxtPDKMYFN,rock,Live at the Rainbow ‘78,2019,72
album,Foreigner,6IRouO5mvvfcyxtPDKMYFN,rock,Live in Concert,2019,72
album,Milky Chance,1hzfo8twXdOegF3xireCYs,rock,Mind The Moon,2019,70
album,Bonnie Tyler,0SD4eZCN4Kr0wQk56hCdh2,rock,Between the Earth and the Stars,2019,69
album,Sting,0Ty63ceoRnnJKVEYP0VQpk,rock,My Songs (Live),2019,72
