tipo,artista,genero,nombre,año,id
album,Bastille,rock,Other People’s Heartache (Pt. 4),2018,3cGGFGQJ027VtMknlIHNNi
album,Eric Clapton,rock,Happy Xmas,2018,1L3jhywNGVbRmOjprKPvzj
album,The Smashing Pumpkins,rock,"SHINY AND OH SO BRIGHT, VOL. 1 / LP: NO PAST. NO FUTURE. NO SUN.",2018,20tssRttKLtNfZBlLXzrSs
album,Foreigner,rock,Foreigner with the 21st Century Symphony Orchestra & Chorus,2018,0IDrxPvRn0id4qLMzxCJkd
album,Coti,rock,Coti Sorokin Y Los Brillantes En El Teatro Colón (Live At Teatro Colón / 2018),2018,2mOyu90MRFWXbDJ6ToJsE8
album,Three Days Grace,rock,Outsider,2018,3e8KUqPO1wRmwqAxENX38s
album,Rod Stewart,rock,Blood Red Roses (Deluxe Version),2018,0ymt2BMulzLu7hAAolKVSa
album,Rod Stewart,rock,Blood Red Roses,2018,1GZlhBvMJKi6k0Gd6OG3Rt
album,Simply Red,rock,"Symphonica in Rosso (Live at Ziggo Dome, Amsterdam)",2018,0Up2CehvjnZ70Q01OcAI7Y
album,Lenny Kravitz,rock,Raise Vibration,2018,4e83uqVOZLxULgNO6z8dhL
album,TOTO,rock,Old Is New,2018,6mdf5V1SydnLqGTaZTrjLw
album,TOTO,rock,40 Tours Around The Sun (Live),2018,5jeDH42MWUx4gksmbgYu8a
album,Sting,rock,44/876 (Deluxe),2018,1CoVw7saic0ozYSDTeQ26l
album,The Goo Goo Dolls,rock,The Audience Is That Way (The Rest of the Show) [Vol. 2; Live],2018,4KxahUmUH7PzAKuvzh2dk2
album,The Goo Goo Dolls,rock,The Audience Is This Way (Live),2018,132zIHHxoXPWyGuEyKnflz
album,Babasonicos,rock,Discutible,2018,5c6b4NSsJHroOvLFUNBE3t
album,Babasonicos,rock,Obras Cumbres,2018,7AhXiUL10VFtwh8NY0sRQV
album,Pixies,rock,"Live From the Fallout Shelter, 1986",2018,09rWAJMstpelH9wPRvxxBi
album,Nine Inch Nails,rock,Bad Witch,2018,1eiF9Yybmi5Iuz0UCfxGt3
album,Neil Young,rock,Songs for Judy,2018,29ZBwX9gONWffm1G1OIepE
album,Neil Young,rock,ROXY: Tonight's the Night Live,2018,6NYc3Yc0ChuyYWLlOoTT6n
album,Neil Young,rock,Paradox (Original Music from the Film),2018,3giccb3w6RXNQ4oKRCx20b
album,Volbeat,rock,Let's Boogie! (Live from Telia Parken),2018,7MD30fGABWb74T0kKLUeTt
album,Paul McCartney,rock,Egypt Station,2018,3uLrSFrNqa8CULSIU7e9v5
album,The Beach Boys,rock,The Beach Boys On Tour: 1968 (Live),2018,735pCVxLq95jxO16eFP2qL
album,The Beach Boys,rock,Wake The World: The Friends Sessions,2018,15Cy3saQTJbpFjKjaKW3HF
album,The Beach Boys,rock,I Can Hear Music: The 20/20 Sessions,2018,5kU8vfvTw9uagny4iDOG5v
album,The Beach Boys,rock,The Beach Boys With The Royal Philharmonic Orchestra,2018,11IshdNymucuMOL1GcleRX
album,Alice In Chains,rock,Rainier Fog,2018,6cTOWANHC25V29GXpfwyFt
album,Billy Idol,rock,Vital Idol: Revitalized,2018,0muJUVeQXtAA1eRO4mgDU9
album,Chicago,rock,Chicago II - Live on Soundstage,2018,4H1gFDFrapLnqRMPcOikRR
album,Franz Ferdinand,rock,Always Ascending,2018,5mGnBhRKFyZ3hcqNJLl08W
album,John Lennon,rock,Imagine (The Ultimate Collection),2018,4UyG2KQChRJ0ysSPIdHj7j
album,Snow Patrol,rock,Wildness (Deluxe),2018,7CGzC8FDgpAMyp36T7yyEa
album,Lynyrd Skynyrd,rock,Live in Atlantic City,2018,32NkdhzW1LHJ4dNHIriPW9
album,Los Enanitos Verdes,rock,Huevos Revueltos (En Vivo),2018,5TzKiFldM8bjWQEroSrrAm
album,Zoé,rock,Aztlán,2018,0yFFH0eR0XJSoF0S5d5peT
album,Mark Knopfler,rock,Down The Road Wherever (Deluxe),2018,50GCIDxmRhgriDpyzmV7qA
album,Mark Knopfler,rock,Down The Road Wherever,2018,3fmJ8ldQ4wpuRfKBZVLTN8
album,Jimi Hendrix,rock,Electric Ladyland - 50th Anniversary Deluxe Edition,2018,7GDfHbjTweLEQMSn7aiyV3
album,Jimi Hendrix,rock,Both Sides of the Sky,2018,0EfHWQeb3T1UJw9KrqN407
