tipo,artista,genero,nombre,año,id
album,Willie Nelson,country,Ride Me Back Home,2019,4eIsAOEVirxfsiQpwbhBpP
album,Zac Brown Band,country,The Owl,2019,4MiBVyve588OD16F3Cis1J
album,Brooks & Dunn,country,Reboot,2019,0U3nI78LUpAwprraUf7vAS
album,Jon Pardi,country,Heartache Medication,2019,2ny0Q7DWoI2GH1TlQTuBdD
album,Jason Aldean,country,9,2019,2f0DzdU6QbWtZqSlN7s1s5
album,Tyler Childers,country,Country Squire,2019,2T9P5dSm786uuxA5tkI1Xb
album,Blake Shelton,country,Fully Loaded: God's Country,2019,4Kd33JPxTOcjTM29FrKoyT
album,John Denver,country,Lime Creek Christmas,2019,2KZMTqlM1skos6CeXsMagi
album,John Denver,country,Simply - John Denver,2019,3nK8ILn8Qd9cQTFj3WIVth
album,Kacey Musgraves,country,The Kacey Musgraves Christmas Show,2019,0KY2QQMpqsy1tOyNhr4zxI
album,Riley Green,country,Different 'Round Here (Big Machine Radio Release Special),2019,4dQIUjDgwA5F8qtS5wpR29
album,Riley Green,country,Different 'Round Here,2019,0wEnZguPw6l4Rcdgzcm5qv
album,Kenny Rogers,country,The Love Of God (Deluxe Edition),2019,7MOaU1lmI1F2WbNP1UTTkS
album,Thomas Rhett,country,Center Point Road,2019,5gnWhEFNbtCn0RLG2cp90g
album,Zach Bryan,country,DeAnn,2019,0npZ1Ryg8HaFGeb2HKYQIz
album,Luke Combs,country,What You See Is What You Get,2019,0S9D5NIDp2YXhYwlvuJzqx
album,Johnny Cash,country,The Gift: The Journey of Johnny Cash: Original Score Music From A Film by Thom Zimny,2019,3XbChOKBtsjQUHtrsYdYs0
album,Johnny Cash,country,The Johnny Cash Story,2019,1EVFolgmcNPKMONxmH3m0j
album,Jelly Roll,country,Crosses and Crossroads,2019,5n9eRSSDsuEa7MR99P4MwX
album,Jelly Roll,country,Whiskey Sessions II,2019,3NBc6ecSbBtLB3Z3qBQ0TN
album,Hozier,country,"Wasteland, Baby! (Special Edition)",2019,7hf5xjz74wwX1wS76DU2Ik
album,Hozier,country,"Wasteland, Baby!",2019,5j1ZsFyNCsnt62prbs85eE
album,Barns Courtney,country,404,2019,4XOMJHVuzJVWmqUdp4SYKP
album,Kris Kristofferson,country,The Bottom Line Archive: In Their Own Words With Vin Scelsa (Live),2019,7fyFvSYbzn43diLL42uzJe
album,Dylan Scott,country,Merry Christmas,2019,1KEjtvYamAHainJr186Hhz
album,Miranda Lambert,country,Wildcard,2019,5Or2XM0Gjy6Y8qlaERqsSn
album,Koe Wetzel,country,Harold Saul High,2019,1tkILSHrftqtIaop0bcCqg
album,Wilco,country,Ode to Joy,2019,023pQhsaEoks0T6AfL5cry
album,Old Dominion,country,Old Dominion,2019,0eu2mZjF6JQTuLCu9ils6m
album,ERNEST,country,Locals Only,2019,7sWeI7uM3iREIhBqwxWrsZ
album,Billy Ray Cyrus,country,The SnakeDoctor Circus,2019,2RxnVDoAfCVxYFsTOQWNcB
album,Maren Morris,country,GIRL,2019,3XpxioqzCTiqOSuHTXuaGf
album,Bishop Briggs,country,CHAMPION,2019,10XDik8bnbbPTfpO05tjwx
album,Whiskey Myers,country,Whiskey Myers,2019,7uh1mlmiWi3TbIVRVFQvnF
album,LeAnn Rimes,country,Rimes (Live at Gruene Hall),2019,7pDJliLnXe9yBdjh5Tq8Y0
album,Lady A,country,Ocean (Big Machine Radio Release Special),2019,1kGXqdeoCyZgK2hyfs8bnj
album,Lady A,country,Ocean,2019,2Ni5tXmyXPTG4jeQxvSqjv
album,Yelawolf,country,Ghetto Cowboy,2019,2dTnaecImWLJOMrJgF5HAt
album,Yelawolf,country,Trunk Muzik 3,2019,6JLpYHnehuGyPxEz79kcaF
album,Billy Strings,country,Home,2019,6Wpawdx7fSuBAKY0t793fx
album,Sturgill Simpson,country,SOUND & FURY,2019,2ITJBRqMwZ0luWBnnZQ4Hq
album,Linda Ronstadt,country,Live in Hollywood (Deluxe Edition),2019,39PKVgUiha3jSkFTxZVOmK
album,Linda Ronstadt,country,Live in Hollywood,2019,2BbcfLv9Sa82xqHdB1Nf15
album,Vince Gill,country,Okie,2019,74K88Q3Yroy6hTgpj1tXsw
album,Marty Robbins,country,El Paso in Concert,2019,2KYDTCSzhVuOMvp369hYI1
album,Marty Robbins,country,Lovesick Blues (Remastered),2019,4KcpvOMtTmahueiLvdddcq
album,Marty Robbins,country,El Paso (Remastered),2019,4QRKcH16J2HOUGpZHMjEz7
album,Marty Robbins,country,Bounquet of Roses (Remastered),2019,1Vv3THdw8NEfoMoVEjKoXr
album,Zach Williams,country,Rescue Story,2019,4TlLYmspdNdUAIitDn3WEk
album,Don Williams,country,Where Do I Go from Here,2019,3fjmJK4OqxWBHUMb2nYf6d
album,Don Williams,country,Heroes of the Big Country - Don Williams,2019,5xr9X14sVcjFRoVwIwznsG
album,Don Williams,country,Spend Some Time with Me,2019,6ncf5JvRzPbO7jxscFk6BX
album,John Fogerty,country,50 Year Trip: Live at Red Rocks,2019,1PebwIM1j8wJHfN8JjuOln
album,Glen Campbell,country,The Legacy (1961-2017),2019,32Lf9kBHBFcTxhft0Y5Tid
album,The Dead South,country,Sugar & Joy,2019,1WfWOhA1BNiEqrg7OwsOF2
album,Brantley Gilbert,country,Fire & Brimstone,2019,54NjC2mCWlhIE3Ji4G9Vl0
album,Cody Jinks,country,The Wanting,2019,7z61BPFroHPWdYXOcVdwag
