tipo,artista,artista_id,genero,nombre,año,id,popularidad_cancion
cancion,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,rock,Stand Out Fit In,2019,4zXRMjTaeflesB3Ih4eHnJ,61
cancion,ONE OK ROCK,7k73EtZwoPs516ZxE72KsO,rock,Wasted Nights,2019,39LyUQIy7idLxPdsjyZsxe,55
cancion,back number,6rs1KAoQnFalSqSU4LTh8g,rock,HAPPY BIRTHDAY,2019,4FMz2RFrbDGzJO7K4D0vS3,72
cancion,back number,6rs1KAoQnFalSqSU4LTh8g,rock,瞬き,2019,7hIfpcdUZcyCKHYy8gp49E,67
cancion,.Feast,7Gy1PxqrgsiqWF6JNYPHeB,rock,Tarian Penghancur Raya,2019,5vyvUHRYcvFx6aINr6xDpr,63
cancion,.Feast,7Gy1PxqrgsiqWF6JNYPHeB,rock,Gelora,2019,7ywPDpN6mmGK8bqTH1Bgxf,61
cancion,AJR,6s22t5Y3prQHyaHWUN1R1C,rock,100 Bad Days,2019,0WmH9fXWCQ51RQi1kWPJrI,54
cancion,No Te Va Gustar,4ZDoy7AWNgQVmX7T0u0B1j,rock,Chau,2019,3uP1USIwwDpOA8uw0LjY2P,66
cancion,No Te Va Gustar,4ZDoy7AWNgQVmX7T0u0B1j,rock,A Las Nueve,2019,68cko9zdsKwaxgb98sF36S,62
cancion,No Te Va Gustar,4ZDoy7AWNgQVmX7T0u0B1j,rock,De Nada Sirve,2019,2CFDPiNUxcSOqfQtUHYNxF,62
cancion,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,rock,All Star - Breathe Carolina Remix,2019,6wKJjrWWP4qpzYbE8oQkc4,43
cancion,Tame Impala,5INjqkS1o8h1imAzPqGZBb,rock,Borderline,2020,5hM5arv9KDbCHS0k9uqwjr,84
cancion,Jarabe De Palo,5B6H1Dq77AV1LZWrbNsuH5,rock,Eso Que Tú Me Das,2020,40tFJtuES1da2fg0OurUdI,59
cancion,The Strokes,0epOFNiUfyON9EYx7Tpr6V,rock,The Adults Are Talking,2020,5ruzrDWcT0vuJIOMW7gMnW,80
cancion,The Strokes,0epOFNiUfyON9EYx7Tpr6V,rock,Selfless,2020,2t0wwvR15fc3K1ey8OiOaN,76
cancion,The Strokes,0epOFNiUfyON9EYx7Tpr6V,rock,Ode To The Mets,2020,1BLOVHYYlH4JUHQGcpt75R,71
cancion,The Strokes,0epOFNiUfyON9EYx7Tpr6V,rock,Why Are Sundays So Depressing,2020,1aOxOpH4AkGAd8OMrKjyNY,67
cancion,Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,rock,Resistiré,2020,5Z3eEWd02O1RekV96ohDPx,60
cancion,Mikel Erentxun,7thnnayFyJnVOAJrpe5wMC,rock,Héroes,2020,5AAAI4coWxZ69lnvxIt33t,48
cancion,YUNGBLUD,6Ad91Jof8Niiw0lGLLi3NW,rock,parents,2020,5v4OkFH0TJ6W1hCFxyn0px,69
cancion,Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,rock,Lemon,2020,04TshWXkhV1qkqHzf31Hn6,72
cancion,Kenshi Yonezu,1snhtMLeb2DYoMOcVbb8iB,rock,感電,2020,6H0PLsSYMzDOqhLgyOlzIj,70
cancion,Coti,1OUDQLymoysITxprkd0Qvj,rock,Color Esperanza 2020,2020,3eSJmGWqoBRx5wbFCtvPtz,66
cancion,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,Texas Sun,2020,24ntSW3QVJzR79lHAAOTaY,75
cancion,Khruangbin,2mVVjNmdjXZZDvhgQWiakk,rock,So We Won't Forget,2020,4HpFU6eMThgW6Cael5AwYy,62
