tipo,artista,genero,nombre,año,id
album,BLACKPINK,pop,THE ALBUM,2020,71O60S5gIJSIAhdnrDIh3N
album,BLACKPINK,pop,BLACKPINK 2019-2020 WORLD TOUR IN YOUR AREA -TOKYO DOME- (Live),2020,7J4ASJD3IvdANlrPkmeVP0
album,Bruce Springsteen,pop,Letter To You,2020,5devPxQnSKVF2Ed0CVwQZh
album,Gorillaz,pop,"Song Machine, Season One: Strange Timez (Deluxe)",2020,5I9K0u8r52jp4Y2bF8mOaz
album,Sam Smith,pop,Love Goes,2020,5XCBX16KNYsAe7V5hQV9mC
album,Kali Uchis,pop,Sin Miedo (del Amor y Otros Demonios) ∞ [Deluxe Version],2020,64SrjXrYNfYvQcccFmYEHu
album,Kali Uchis,pop,Sin Miedo (del Amor y Otros Demonios) ∞,2020,00wSTrFxoSzA7eeS1UxHgd
album,El Arrebato,pop,+ Abrazos (Edición Especial),2020,72no8xxs9QIrLzJmUb7luX
album,Stray Kids,pop,ALL IN,2020,06EHg8PHtDhbZMpE0jmhEn
album,Stray Kids,pop,IN LIFE,2020,0aERWcI2KYSCM4biUihB9X
album,Stray Kids,pop,GO LIVE,2020,6DWLIzvmiLPAuDWYZqrLQo
album,BTS,pop,BE,2020,6nYfHQnvkvOTNHnOhDT3sr
album,BTS,pop,MAP OF THE SOUL : 7 ~ THE JOURNEY ~,2020,1nScVw87kRJiT2bg2Kswhp
album,BTS,pop,MAP OF THE SOUL : 7,2020,5W1XY5ucNATjTULERvXx9j
album,Charli xcx,pop,how i'm feeling now,2020,3a9qH2VEsSiOZvMrjaS0Nu
album,Rozalén,pop,El Árbol y el Bosque,2020,2wSVggNrCf1q8TidXuKTpT
album,Shawn Mendes,pop,Wonder (Deluxe),2020,2sDPTkswUWDLtZYiOzubTe
album,Shawn Mendes,pop,Wonder (Holiday Deluxe),2020,01haNCctw4EUPl8xUHVhdl
album,Shawn Mendes,pop,Wonder,2020,3Lp4JKk2ZgNkybMRS3eZR5
album,Britney Spears,pop,Glory (Deluxe),2020,4Dx1H8qhJ2hFkChgfZuqQV
album,Fleetwood Mac,pop,Transmission Impossible,2020,4Ktz8mPkDmGBQ1nRWNulV9
album,Junior H,pop,Las 3 Torres,2020,2JC96lAWIMYId0no3JwmxI
album,Junior H,pop,MUSICA <3,2020,1wAx2wnAA7F1SRrznW2GcH
album,Junior H,pop,Cruisin' with Junior H,2020,0HANqWtJABVpAWVrQzE2XM
album,Junior H,pop,Atrapado en un Sueño (Deluxe),2020,5q0D5AMiTxMKNN37ZKRWGo
album,Junior H,pop,Atrapado en un Sueño,2020,4UmrKzDJX0agxs2VF9lkaF
album,Katy Perry,pop,Smile,2020,47zMF6LrXQ8odi6Xv1unC0
album,Black Eyed Peas,pop,TRANSLATION,2020,0uxvuY8Ek2ojzHrWTg2PDc
album,Beyoncé,pop,The Lion King: The Gift [Deluxe Edition],2020,7kUuNU2LRmr9XbwLHXU9UZ
album,Miley Cyrus,pop,Plastic Hearts,2020,5BRhg6NSEZOj0BR6Iz56fR
album,Selena Gomez,pop,Rare (Deluxe),2020,5obQ9rPASQW2mLxYM8Ko6Z
album,Selena Gomez,pop,Rare,2020,3YPFaTR7WMi1Hd4NVKdCJx
album,Natanael Cano,pop,Las 3 Torres,2020,2JC96lAWIMYId0no3JwmxI
album,Natanael Cano,pop,Soy El Nata,2020,7AGkmNOYEjPDNAeoL9K4PN
album,Natanael Cano,pop,Trap Tumbado,2020,6xO4H08B7Ps67z9wuPExZb
album,Natanael Cano,pop,Corridos Tumbados Vol. 2,2020,1tpjN0LOyoLBT2WEhB2EUW
album,Fondo Flamenco,pop,Maqueta 2005,2020,3FT8HNmXr9V5J7vEK9fUYx
album,Pablo López,pop,UNIKORNIO Once millones de versos después de ti,2020,6g8G2xIXgDNt8XsF2LQrTb
album,Jesse & Joy,pop,Aire (Versión Día),2020,6ra5IJfLnuwbBm8NhxA2zX
album,Green Day,pop,No Fun Mondays,2020,6pjuzPdAkJPdNBiKzcloXL
album,Green Day,pop,Father of All...,2020,7ij8wQxCAexZiXZbMOHcxE
album,Alejandro Fernández,pop,Siempre Enamorado - Éxitos Originales,2020,6Snp0eZFcgMgzDdAzjm1M5
album,Alejandro Fernández,pop,Hecho En México,2020,6pbAg7ucQDM2j47aCaxpMI
album,Alicia Keys,pop,ALICIA,2020,1168pCxg0HeTRqyutFf4o1
album,Ellie Goulding,pop,Brightest Blue,2020,5EnCmhahbIADlTDZJUqzYh
album,Ellie Goulding,pop,Lights 10,2020,27XBXCuJ2Q3t7RlTXFIZu1
album,Ava Max,pop,Heaven & Hell,2020,26c7MmQ4w8EAvVLb4jilaM
album,Piso 21,pop,Canciones Que Nos Marcaron,2020,1gMA7D6jbIT9KffBI6zkGl
album,Carlos Vives,pop,Cumbiana,2020,1AWWSFCourc5LCAczs3GOS
album,Cali Y El Dandee,pop,Colegio,2020,6IJ3u6R56lp0AUT0W9snon
album,Pritam,pop,Ludo,2020,6FoLUhYlbncGfVYckWTqLv
album,Pritam,pop,Love Aaj Kal (Original Motion Picture Soundtrack),2020,6IXfWhC7omotM4lt0ROmEr
album,Pritam,pop,The Forgotten Army (Original Series Soundtrack),2020,1aIbC274dAjtU8brYm8ti6
album,Luis R Conriquez,pop,Corridos Bélicos,2020,4wVdXobrtN6tDSZrRcyCsG
album,Luis R Conriquez,pop,Corridos 2019,2020,7yKiEGcHQ9UX4ZKPQ0Ovvg
album,Luis R Conriquez,pop,No Paramos de Chambear,2020,6auFOiW5BPzmFKmWFFAeX5
album,Luis R Conriquez,pop,Corridos 2018,2020,2E5SJT1HaWT3mnZr4lKzfA
album,Kany García,pop,Mesa Para Dos,2020,1ZGHMTg7kh6TRqDRkJyEHO
album,Henrique & Juliano,pop,Ao Vivo No Ibirapuera,2020,5ExfGmxdqydd3vgdLdRR8f
album,Burna Boy,pop,Twice As Tall,2020,4moiYbxseWbPD2moVhOYje
album,Kesha,pop,High Road,2020,4HZ195qaMlhiKebUtF36ni
album,Jason Derulo,pop,Jason Derulo (10th Anniversary Deluxe),2020,1mbNqu5D67Ry2N9aJFMxTj
album,Miguel Campello,pop,5,2020,1sJAuy7hmkZx5La9hTqX3m
album,Halsey,pop,BADLANDS (Live From Webster Hall),2020,1ysohK5wUmM4hDTvGUzR0Z
album,Halsey,pop,Manic,2020,1hlapolkCnQLMgKcKNVCuc
album,Ovi,pop,Las 3 Torres,2020,2JC96lAWIMYId0no3JwmxI
album,Ovi,pop,Buen Viaje,2020,5VeCe0dQWJgeQ2zQG1K58m
album,Ovi,pop,AMEN,2020,628Kex6bcmoIkHin6sdBS6
album,Conan Gray,pop,Kid Krow,2020,2CMlkzFI2oDAy5MbyV7OV5
album,Antonio José,pop,Antídoto2,2020,6ovFcmcPrgh6sYXodusgMY
album,Ricky Martin,pop,PAUSA (Headphone Mix),2020,1eg4Jr2S7eFR2UuT7gWkVS
album,Maka,pop,Detrás de Esta Pinta Hay un Flamenco,2021,27caSfGFyoRuj3SRR3H68s
album,Lana Del Rey,pop,Blue Banisters,2021,2wwCc6fcyhp1tfY3J6Javr
